Platform,Segment,Type,Keyword,Country,SERP features,Volume,KD,CPC,Previous organic traffic,Current organic traffic,Organic traffic change,Current paid traffic,Previous position,Current position,Position change,Previous URL inside,Previous URL,Current URL inside,Current URL,Previous date,Current date,Branded,Local,Navigational,Informational,Commercial,Transactional
Checkpoint,Commercial + Non branded,Loss,anti malware,US,"Sitelinks, People also ask, Top stories, Thumbnail, Video preview",3300,68,3.02,69,0,-69,0,6,23,-17,,https://www.checkpoint.com/cyber-hub/threat-prevention/what-is-malware/anti-malware-solution-how-does-it-work/,,https://sc1.checkpoint.com/documents/HarmonyEndpoint/Endpoint_Security_Clients_for_Windows_UserGuide/Content/Endpoint-Clients-UG/macOS-Win-UG-Shared-Topics/Anti-Malware.htm,2025-01-29 17:04:07,2025-07-28 9:09:24,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
Checkpoint,Commercial + Non branded,Loss,data center colocation services,US,"AI Overview, Thumbnail, Top ads, Paid sitelinks, People also ask, Sitelinks, Video preview, Knowledge panel",1000,11,13.37,72,5,-67,0,5,18,-13,,https://www.checkpoint.com/cyber-hub/cyber-security/what-is-data-center/what-is-a-colocation-data-center/,,https://www.checkpoint.com/cyber-hub/cyber-security/what-is-data-center/what-is-a-colocation-data-center/,2025-01-22 7:09:46,2025-07-18 18:34:33,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
Checkpoint,Commercial + Non branded,Loss,endpoint protector,US,,1100,8,11.97,65,,,,6,,Lost,,https://www.checkpoint.com/cyber-hub/threat-prevention/what-is-endpoint-security/,,,2025-01-27 4:39:35,,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
Checkpoint,Transactional + Branded,Gain,checkpoint vpn download,US,"People also ask, Discussions and forums, Video preview",150,2,0.54,90,92,2,0,1,1,,,https://www.checkpoint.com/quantum/remote-access-vpn/,,https://www.checkpoint.com/quantum/remote-access-vpn/,2025-01-14 8:54:53,2025-06-29 19:52:39,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
Checkpoint,Transactional + Branded,Gain,checkpoint 1550,US,"Thumbnail, Shopping, People also ask, Video preview, Sitelinks",10,0,2,5,7,1,0,1,1,,,https://www.checkpoint.com/downloads/products/1500-security-gateway-datasheet.pdf,,https://www.checkpoint.com/downloads/products/1500-security-gateway-datasheet.pdf,2025-01-25 1:08:11,2025-07-17 12:53:03,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE
Checkpoint,Transactional + Branded,Gain,checkpoint sign,US,"Sitelinks, Shopping, Thumbnail, Video preview",40,0,,0,1,0,0,22,15,7,,https://accounts.checkpoint.com/,,https://portal.checkpoint.com/,2025-01-11 3:43:29,2025-07-27 21:51:02,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
Checkpoint,Transactional + Branded,Gain,checkpoint endpoint security download,US,"Sitelinks, Video preview",20,3,2.69,18,18,0,0,1,1,,,https://www.checkpoint.com/quantum/remote-access-vpn/,,https://www.checkpoint.com/quantum/remote-access-vpn/,2025-01-24 10:36:53,2025-07-10 23:56:55,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
Checkpoint,Transactional + Branded,Gain,checkpoint learning promo code,US,"Knowledge panel, Sitelinks",30,0,,1,2,0,0,7,6,1,,https://community.checkpoint.com/t5/Training-and-Certification/Voucher-Promotion-Code/td-p/84996,,https://community.checkpoint.com/t5/Training-and-Certification/Voucher-Promotion-Code-CCSA/td-p/236622,2025-01-14 1:24:47,2025-06-28 1:51:05,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE
Checkpoint,Transactional + Branded,Gain,checkpoint 5600,US,"Knowledge panel, Sitelinks, Video preview",10,0,,6,6,0,0,1,1,,,https://www.checkpoint.com/downloads/products/5600-security-gateway-datasheet.pdf,,https://www.checkpoint.com/downloads/products/5600-security-gateway-datasheet.pdf,2025-01-15 10:12:29,2025-07-09 21:50:19,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE
Checkpoint,Transactional + Branded,Gain,download checkpoint vpn,US,Video preview,30,2,29.36,16,16,0,0,1,1,,,https://www.checkpoint.com/quantum/remote-access-vpn/,,https://www.checkpoint.com/quantum/remote-access-vpn/,2025-01-13 1:40:06,2025-07-27 15:46:24,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
Checkpoint,Transactional + Branded,Gain,security checkpoint signs,US,"Sitelinks, Shopping, Thumbnail, Video preview",20,0,,0,0,0,0,63,63,,,https://www.checkpoint.com/harmony/email-security/,,https://email-security-portal.checkpoint.com/,2025-01-20 13:53:01,2025-07-04 1:57:36,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
Checkpoint,Transactional + Branded,Gain,checkpoint ak rust,US,,10,0,,0,,,,43,,Lost,,https://research.checkpoint.com/2023/the-platform-matters-a-comparative-study-on-linux-and-windows-ransomware-attacks/,,,2025-01-29 4:18:16,,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE
Checkpoint,Transactional + Branded,Gain,security checkpoint sign,US,,20,0,,0,,,,39,,Lost,,https://www.checkpoint.com/,,,2025-01-23 20:32:52,,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
Checkpoint,Transactional + Branded,Loss,download checkpoint vpn,US,Video preview,30,2,29.36,16,16,0,0,1,1,,,https://www.checkpoint.com/quantum/remote-access-vpn/,,https://www.checkpoint.com/quantum/remote-access-vpn/,2025-01-13 1:40:06,2025-07-27 15:46:24,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
Checkpoint,Transactional + Branded,Loss,security checkpoint signs,US,"Sitelinks, Shopping, Thumbnail, Video preview",20,0,,0,0,0,0,63,63,,,https://www.checkpoint.com/harmony/email-security/,,https://email-security-portal.checkpoint.com/,2025-01-20 13:53:01,2025-07-04 1:57:36,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
Checkpoint,Transactional + Branded,Loss,checkpoint ak rust,US,,10,0,,0,,,,43,,Lost,,https://research.checkpoint.com/2023/the-platform-matters-a-comparative-study-on-linux-and-windows-ransomware-attacks/,,,2025-01-29 4:18:16,,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE
Checkpoint,Transactional + Branded,Loss,security checkpoint sign,US,,20,0,,0,,,,39,,Lost,,https://www.checkpoint.com/,,,2025-01-23 20:32:52,,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
Checkpoint,Transactional + Branded,Loss,checkpoint levels,US,"Sitelinks, Shopping, Thumbnail, Discussions and forums, Video preview",20,0,,0,0,0,0,16,24,-8,,https://www.checkpoint.com/support-services/support-plans/,,https://www.checkpoint.com/support-services/support-plans/,2025-01-23 9:50:57,2025-07-07 15:57:15,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE
Checkpoint,Transactional + Branded,Loss,support.checkpoint.thomson reuters.com/payonline,US,,150,0,6.43,1,0,0,0,18,20,-2,,https://support.checkpoint.com/,,https://supportcenter.checkpoint.com/,2025-01-19 22:57:03,2025-07-03 13:14:03,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
Checkpoint,Transactional + Branded,Loss,download checkpoint vpn client,US,Video preview,10,0,,7,7,0,0,1,1,,,https://www.checkpoint.com/quantum/remote-access-vpn/,,https://www.checkpoint.com/quantum/remote-access-vpn/,2025-01-23 18:59:15,2025-07-04 13:27:08,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
Checkpoint,Transactional + Branded,Loss,checkpoint capsule vpn,US,"Sitelinks, Video preview",10,10,,4,3,0,0,2,2,,,https://www.checkpoint.com/quantum/remote-access-vpn/,,https://www.checkpoint.com/quantum/remote-access-vpn/,2025-01-24 19:33:04,2025-07-09 23:12:24,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE
Checkpoint,Transactional + Branded,Loss,checkpoint download,US,"Discussions and forums, Sitelinks, Video preview",50,4,8.64,38,32,-6,0,1,1,,,https://www.checkpoint.com/quantum/remote-access-vpn/,,https://www.checkpoint.com/quantum/remote-access-vpn/,2025-01-23 20:21:34,2025-07-10 10:08:48,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
Checkpoint,Transactional + Branded,Loss,checkpoint vpn client download,US,"Sitelinks, People also ask, Video preview",70,2,,55,47,-8,0,1,1,,,https://www.checkpoint.com/quantum/remote-access-vpn/,,https://www.checkpoint.com/quantum/remote-access-vpn/,2025-01-24 19:43:01,2025-07-28 15:25:30,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
Checkpoint,Transactional + Non branded,Gain,perimeter 81 download,US,Video preview,300,4,11.06,0,21,21,0,38,5,33,,https://www.checkpoint.com/quantum/remote-access-vpn/,,https://sase.checkpoint.com/,2025-01-25 19:26:26,2025-07-07 21:55:19,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
Checkpoint,Transactional + Non branded,Gain,keylogger download,US,Sitelinks,250,15,0.57,,14,,0,,5,New,,,,https://www.checkpoint.com/cyber-hub/threat-prevention/what-is-malware/snake-keylogger-malware/,,2025-07-25 21:01:14,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Checkpoint,Transactional + Non branded,Gain,escalation form,US,"AI Overview, People also ask, Video preview, Sitelinks",50,0,,7,17,10,0,2,2,,,https://www.checkpoint.com/support-services/online-escalation-form/,,https://www.checkpoint.com/support-services/online-escalation-form/,2025-01-06 3:46:43,2025-07-15 2:41:20,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE
Checkpoint,Transactional + Non branded,Gain,vpn下载,US,"Sitelinks, People also ask, Video preview",1900,64,0.87,0,8,8,0,50,18,32,,https://www.checkpoint.com/quantum/remote-access-vpn/,,https://www.checkpoint.com/quantum/remote-access-vpn/,2025-01-24 14:04:52,2025-07-17 1:53:34,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Checkpoint,Transactional + Non branded,Gain,cracked fortnite accounts,US,"Sitelinks, Thumbnail, Video preview",200,4,,8,15,7,0,9,6,3,,https://research.checkpoint.com/2019/hacking-fortnite/,,https://research.checkpoint.com/2019/hacking-fortnite/,2025-01-21 5:46:56,2025-07-29 8:54:57,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE
Checkpoint,Transactional + Non branded,Gain,perimeter81 download,US,"Sitelinks, Video preview",100,4,55.42,2,9,7,0,11,5,6,,https://sc1.checkpoint.com/documents/Infinity_Portal/WebAdminGuides/EN/SASE-Admin-Guide/Content/Topics-SASE-AG/Devices/Download.htm,,https://sase.checkpoint.com/,2025-01-25 2:02:43,2025-07-10 2:13:59,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
Checkpoint,Transactional + Non branded,Gain,download perimeter 81,US,Video preview,60,0,,0,6,6,0,43,4,39,,https://www.checkpoint.com/quantum/remote-access-vpn/,,https://sase.checkpoint.com/,2025-01-19 18:31:02,2025-07-14 5:11:09,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
Checkpoint,Transactional + Non branded,Gain,download key loggers,US,Sitelinks,150,20,,,6,,0,,8,New,,,,https://www.checkpoint.com/cyber-hub/threat-prevention/what-is-malware/snake-keylogger-malware/,,2025-06-29 14:40:12,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
Checkpoint,Transactional + Non branded,Gain,wifi hacking device,US,Sitelinks,70,26,,,5,,0,,5,New,,,,https://www.checkpoint.com/cyber-hub/cyber-security/what-is-hacking/wi-fi-hacking-how-it-works-and-how-to-stay-secure/,,2025-07-22 7:20:51,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
Checkpoint,Transactional + Non branded,Gain,low security sites,US,"Sitelinks, People also ask, Video preview",100,0,1.07,0,6,5,0,21,7,14,,https://community.checkpoint.com/t5/Security-Gateways/Low-risk-website/td-p/206171,,https://community.checkpoint.com/t5/Security-Gateways/Low-risk-website/td-p/206171,2025-01-10 10:17:34,2025-07-02 11:35:22,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
Checkpoint,Transactional + Non branded,Loss,download vpn,US,"Sitelinks, Top stories, Thumbnail, Video preview",4300,83,1.7,26,0,-26,0,14,51,-37,,https://www.checkpoint.com/quantum/remote-access-vpn/,,https://www.checkpoint.com/quantum/remote-access-vpn/,2025-01-29 3:27:22,2025-07-29 4:03:58,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Checkpoint,Transactional + Non branded,Loss,vpn download,US,"Sitelinks, Video preview, Top stories, Thumbnail",19000,85,1.82,8,0,-8,0,26,64,-38,,https://www.checkpoint.com/quantum/remote-access-vpn/,,https://www.checkpoint.com/quantum/remote-access-vpn/,2025-01-29 20:01:51,2025-07-28 23:07:04,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
Checkpoint,Transactional + Non branded,Loss,njrat download,US,Sitelinks,70,0,,7,0,-6,0,4,17,-13,,https://www.checkpoint.com/cyber-hub/threat-prevention/what-is-malware/what-is-njrat-malware/,,https://www.checkpoint.com/cyber-hub/threat-prevention/what-is-malware/what-is-njrat-malware/,2025-01-15 16:55:36,2025-07-27 16:57:07,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
Checkpoint,Transactional + Non branded,Loss,ddos programm download,US,,50,2,,2,0,-2,0,8,20,-12,,https://www.checkpoint.com/de/quantum/ddos-protector/,,https://www.checkpoint.com/de/quantum/ddos-protector/,2025-01-24 6:02:30,2025-07-03 17:47:08,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Checkpoint,Transactional + Non branded,Loss,1111 vpn,US,,900,35,1.22,2,,,,21,,Lost,,https://www.checkpoint.com/quantum/remote-access-vpn/,,,2025-01-25 2:22:46,,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE
Checkpoint,Transactional + Non branded,Loss,dl380 gen10 plus,US,,60,0,2.41,2,,,,4,,Lost,Discussions and forums,https://community.checkpoint.com/t5/Security-Gateways/HPE-ProLiant-DL380-Gen10-Plus-support-and-HCL/td-p/144956,,,2025-01-15 17:55:36,,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE
Checkpoint,Transactional + Non branded,Loss,capsule vpn,US,"People also ask, Video preview, Sitelinks",10,9,,5,2,-3,0,1,2,-1,,https://www.checkpoint.com/quantum/remote-access-vpn/,,https://www.checkpoint.com/quantum/remote-access-vpn/,2025-01-17 12:44:57,2025-07-09 8:50:09,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE
Checkpoint,Transactional + Non branded,Loss,havij download,US,,30,0,,5,1,-3,0,4,9,-5,,https://blog.checkpoint.com/security/analysis-havij-sql-injection-tool/,,https://blog.checkpoint.com/security/analysis-havij-sql-injection-tool/,2025-01-06 4:30:55,2025-07-19 3:41:57,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
Checkpoint,Transactional + Non branded,Loss,vpn for mac,US,,4400,61,2.8,2,,,,28,,Lost,,https://www.checkpoint.com/quantum/remote-access-vpn/,,,2025-01-29 13:26:46,,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
Checkpoint,Transactional + Non branded,Loss,mobile security application,US,,150,83,1.92,2,,,,14,,Lost,,https://www.checkpoint.com/cyber-hub/threat-prevention/what-is-mobile-security/what-is-mobile-application-security/,,,2025-01-19 0:58:39,,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
Paloalto,Informational + Branded,Gain,palo alto networks careers,US,"Sitelinks, Video preview",3600,5,1.4,1017,1618,601,0,1,1,,,https://jobs.paloaltonetworks.com/en,,https://jobs.paloaltonetworks.com/en,2025-01-29 16:03:16,2025-07-29 7:56:34,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
Paloalto,Informational + Branded,Gain,palo.alto,US,"Thumbnail, People also ask, Sitelinks, Top stories, Video preview, Bottom ads, Paid sitelinks",450,83,2.76,23,464,441,44,2,1,1,,https://www.paloaltonetworks.com/,,https://www.paloaltonetworks.com/,2025-01-27 2:01:10,2025-07-14 9:39:06,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
Paloalto,Informational + Branded,Gain,palo alto firewall,US,"Sitelinks, People also ask, Video preview, Top stories, Thumbnail",2900,39,2.6,1834,2044,210,0,1,1,,,https://www.paloaltonetworks.com/network-security/next-generation-firewall,,https://www.paloaltonetworks.com/network-security/next-generation-firewall,2025-01-29 12:21:18,2025-07-27 13:45:57,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE
Paloalto,Informational + Branded,Gain,palo alto networks stock split,US,"Featured snippet, People also ask, Sitelinks, Video preview",500,0,1.05,64,248,185,0,4,1,3,,https://investors.paloaltonetworks.com/static-files/96a965da-52c9-4202-9b64-36acac236357,Featured snippet,https://investors.paloaltonetworks.com/investor-resources/investor-faqs,2025-01-27 17:43:26,2025-07-21 19:29:32,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
Paloalto,Informational + Branded,Gain,palo alto networks earnings,US,"People also ask, Sitelinks, Top stories, Thumbnail, Video preview",600,27,1.14,156,319,163,0,2,1,1,,https://investors.paloaltonetworks.com/news-releases/news-release-details/palo-alto-networks-reports-fiscal-first-quarter-2025-financial,,https://investors.paloaltonetworks.com/news-releases/news-release-details/palo-alto-networks-reports-fiscal-third-quarter-2025-financial,2025-01-29 14:09:43,2025-07-18 14:59:29,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
Paloalto,Informational + Branded,Gain,palo,US,"Knowledge card, People also ask, Sitelinks, Video preview",4200,50,0.06,52,195,142,0,2,3,-1,,https://www.paloaltonetworks.com/,,https://www.paloaltonetworks.com/,2025-01-28 11:29:03,2025-07-25 8:11:30,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
Paloalto,Informational + Branded,Gain,palo alto earnings,US,"People also ask, Top stories, Thumbnail, Video preview",450,11,0.28,119,238,118,0,2,1,1,,https://investors.paloaltonetworks.com/news-releases/news-release-details/palo-alto-networks-reports-fiscal-first-quarter-2025-financial,,https://investors.paloaltonetworks.com/news-releases/news-release-details/palo-alto-networks-reports-fiscal-third-quarter-2025-financial,2025-01-27 21:15:45,2025-07-04 17:53:00,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
Paloalto,Informational + Branded,Gain,palo alto panorama,US,"People also ask, Sitelinks, Top stories, Thumbnail, Video preview",800,4,2.04,688,740,52,0,1,1,,,https://www.paloaltonetworks.com/network-security/panorama,,https://www.paloaltonetworks.com/network-security/panorama,2025-01-25 17:17:31,2025-07-26 16:58:37,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
Paloalto,Informational + Branded,Gain,palo alto stock split,US,"Featured snippet, People also ask, Video preview",1100,0,0.03,137,185,48,0,4,4,,,https://investors.paloaltonetworks.com/static-files/96a965da-52c9-4202-9b64-36acac236357,,https://investors.paloaltonetworks.com/static-files/96a965da-52c9-4202-9b64-36acac236357,2025-01-26 4:05:21,2025-07-27 23:46:25,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
Paloalto,Informational + Branded,Gain,palo alto careers,US,"Sitelinks, Video preview",700,5,0.84,199,243,43,0,1,2,-1,,https://jobs.paloaltonetworks.com/en,,https://jobs.paloaltonetworks.com/location/austin-texas-united-states-jobs/47263/6252001-4736286-4671654/4,2025-01-28 1:17:47,2025-07-26 14:46:57,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
Paloalto,Informational + Branded,Loss,palo alto certifications,US,"Sitelinks, People also ask, Top stories, Thumbnail, Video preview",800,14,2.94,592,413,-179,0,1,1,,,https://www.paloaltonetworks.com/services/education/certification,,https://www.paloaltonetworks.com/services/education/certification,2025-01-19 1:17:32,2025-07-14 16:44:04,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
Paloalto,Informational + Branded,Loss,palo alto networks internship,US,"People also ask, Top stories, Thumbnail, Video preview, Sitelinks",200,0,1.33,128,3,-125,0,1,14,-13,,https://jobs.paloaltonetworks.com/en/early-in-career,,https://www.paloaltonetworks.com/,2025-01-23 0:21:51,2025-07-07 3:00:51,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
Paloalto,Informational + Branded,Loss,palo alto jobs,US,"Sitelinks, Video preview",400,0,0.08,92,15,-76,0,1,7,-6,,https://jobs.paloaltonetworks.com/en,,https://jobs.paloaltonetworks.com/en/location/palo-alto-jobs/47263/6252001-5332921-5380748/4,2025-01-25 6:06:13,2025-06-30 11:03:17,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
Paloalto,Informational + Branded,Loss,palo alto ngfw,US,"Sitelinks, People also ask, Video preview",450,3,3,286,213,-73,0,1,1,,,https://www.paloaltonetworks.com/network-security/next-generation-firewall,,https://www.paloaltonetworks.com/network-security/next-generation-firewall,2025-01-26 16:07:31,2025-07-27 11:27:40,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
Paloalto,Informational + Branded,Loss,palo alto networks internships,US,"People also ask, Video preview",150,0,0.16,94,24,-69,0,1,2,-1,,https://jobs.paloaltonetworks.com/en/early-in-career,,https://jobs.paloaltonetworks.com/en/search-jobs/intern/47263/1,2025-01-17 23:30:03,2025-06-30 0:13:06,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
Paloalto,Informational + Branded,Loss,palo alto firewall training,US,"Sitelinks, People also ask, Discussions and forums, Video preview, Bottom ads, Paid sitelinks",350,6,3.99,257,196,-61,0,1,1,,,https://www.paloaltonetworks.com/services/education,,https://www.paloaltonetworks.com/services/education,2025-01-22 4:03:04,2025-07-19 1:03:53,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
Paloalto,Informational + Branded,Loss,palo alto prisma,US,"Sitelinks, People also ask, Thumbnail, Top stories, Video preview",600,31,3.25,335,277,-58,0,1,1,,,https://www.paloaltonetworks.com/prisma/cloud,,https://www.paloaltonetworks.com/prisma/cloud,2025-01-24 2:20:55,2025-07-27 10:03:17,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE
Paloalto,Informational + Branded,Loss,palo alto preferred release,US,"Sitelinks, Video preview",300,0,3.13,202,144,-58,0,1,1,,,https://live.paloaltonetworks.com/t5/general-topics/recommended-pan-os-version/td-p/259831,,https://live.paloaltonetworks.com/t5/general-topics/recommended-pan-os-version/td-p/259831,2025-01-16 22:48:34,2025-07-29 1:02:29,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
Paloalto,Informational + Branded,Loss,palo alto recommended version,US,"Sitelinks, Video preview",300,0,4.71,183,126,-57,0,1,1,,,https://live.paloaltonetworks.com/t5/general-topics/recommended-pan-os-version/m-p/414216,,https://live.paloaltonetworks.com/t5/general-topics/recommended-pan-os-version/td-p/259831,2025-01-19 22:32:22,2025-07-13 21:50:40,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
Paloalto,Informational + Branded,Loss,palo alto networks stock,US,"Top stories, Thumbnail, Knowledge panel, Sitelinks, People also ask, Video preview",14000,12,0.7,135,84,-51,0,7,8,-1,,https://investors.paloaltonetworks.com/stock-information/stock-quote-chart,,https://investors.paloaltonetworks.com/stock-information/stock-quote-chart/,2025-01-29 10:53:40,2025-07-29 3:01:43,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
Paloalto,Informational + Non Branded,Gain,ztna,US,"AI Overview, Thumbnail, People also ask, Sitelinks, Video preview, Top stories",7700,62,6.56,939,2798,1859,0,3,2,1,,https://www.paloaltonetworks.com/cyberpedia/what-is-zero-trust-network-access-ztna,,https://www.paloaltonetworks.com/cyberpedia/what-is-zero-trust-network-access-ztna,2025-01-29 15:22:59,2025-07-28 7:56:05,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
